player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Jesus Vazquez,DF,valencia,getafe,1,90,0,0,0.0,0.0,2,1,1,38,86.8,0,0,0.0,0.0,0.0,7,2,3,0,1,0,0,0,2,3,2,1,22,181.0,66.0,2,2,1,66.7,25_26,3,29/08/2025,1,[]
Mouctar Diakhaby,DF,valencia,getafe,1,90,1,0,0.3,0.0,1,0,1,59,91.5,1,0,0.0,0.0,0.0,16,1,1,0,0,1,0,1,6,0,0,0,38,229.0,129.0,1,3,0,100.0,25_26,3,29/08/2025,1,[]
César Tárrega,DF,valencia,getafe,1,90,0,0,0.0,0.0,0,0,0,49,89.8,0,0,0.0,0.0,0.0,9,0,0,0,0,1,1,0,8,0,0,0,31,156.0,85.0,1,3,1,75.0,25_26,3,29/08/2025,1,"[{'despejes': [4, 105.0]}]"
Dimitri Foulquier,DF,valencia,getafe,1,90,0,0,0.0,0.0,0,0,0,71,77.5,0,0,0.0,0.0,0.0,8,1,1,0,1,0,0,0,2,4,2,2,49,232.0,153.0,2,0,0,0.0,25_26,3,29/08/2025,1,[]
Julen Agirrezabala,PT,valencia,getafe,1,90,0,0,0.0,0.0,0,0,0,26,65.4,0,0,0.0,100.0,0.3,8,0,0,0,0,0,0,0,1,0,0,0,12,53.0,31.0,0,1,0,100.0,25_26,3,29/08/2025,1,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [10, 4.0]}, {'paradas': [8, 49.0]}]"
Christantus Uche,DT,getafe,valencia,1,90,0,0,0.2,0.1,2,2,0,15,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,3,0,3,0,2,1,1,18,67.0,30.0,2,1,2,33.3,25_26,3,29/08/2025,0,"[{'rojas': [2, 2.0]}, {'faltas_cometidas': [9, 55.0]}, {'faltas_recibidas': [3, 68.0]}]"
Adrián Liso,DT,getafe,valencia,1,90,0,0,0.1,0.0,2,2,0,14,85.7,0,0,0.0,0.0,0.0,1,1,0,0,0,2,0,2,0,2,0,2,9,9.0,0.0,0,0,4,0.0,25_26,3,29/08/2025,0,[]
Mauro Arambarri,MC,getafe,valencia,1,90,0,0,0.2,0.0,4,4,0,25,92.0,0,0,0.0,0.0,0.0,2,4,3,0,2,1,0,1,0,1,0,1,18,139.0,76.0,1,0,2,0.0,25_26,3,29/08/2025,0,"[{'faltas_recibidas': [3, 35.0]}]"
Luis Milla,MC,getafe,valencia,1,90,0,0,0.1,0.2,2,2,0,59,83.1,0,0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,1,0,0,0,28,155.0,92.0,2,0,1,0.0,25_26,3,29/08/2025,0,"[{'asistencias': [2, 6.0]}, {'pases_clave': [8, 32.0]}, {'corners': [3, 59.0]}, {'rojas': [2, 1.0]}]"
Mario Martín,MC,getafe,valencia,1,58,0,0,0.0,0.0,0,0,0,24,83.3,0,0,0.0,0.0,0.0,1,1,2,0,1,1,0,1,2,0,0,0,22,110.0,45.0,1,0,2,0.0,25_26,3,29/08/2025,0,"[{'amarillas': [4, 6.0]}, {'faltas_cometidas': [2, 34.0]}]"
Borja Mayoral,DT,getafe,valencia,0,32,0,0,0.2,0.1,1,0,1,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,0,5,35.0,2.0,0,0,2,0.0,25_26,3,29/08/2025,0,"[{'goles_por_tiro': [4, 0.31]}]"
Davinchi,DF,getafe,valencia,1,57,0,0,0.0,0.0,0,0,0,32,71.9,0,0,0.0,0.0,0.0,0,2,2,0,1,2,1,1,2,3,3,0,11,40.0,10.0,0,1,0,100.0,25_26,3,29/08/2025,0,[]
Coba da Costa,MC,getafe,valencia,0,33,0,0,0.0,0.0,0,0,0,14,35.7,0,0,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,1,1,0,11,93.0,62.0,3,1,0,100.0,25_26,3,29/08/2025,0,"[{'apariciones_suplente': [9, 10.0]}]"
Diego Rico,DF,getafe,valencia,1,90,0,0,0.0,0.0,0,0,0,42,78.6,0,0,0.0,0.0,0.0,2,1,0,0,0,2,0,2,5,1,0,1,27,84.0,50.0,1,0,0,0.0,25_26,3,29/08/2025,0,"[{'intercepciones': [6, 23.0]}]"
Domingos Duarte,DF,getafe,valencia,1,90,0,0,0.0,0.0,0,0,0,29,82.8,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,10,0,0,0,10,55.0,28.0,0,0,0,0.0,25_26,3,29/08/2025,0,"[{'despejes': [2, 107.0]}]"
Djené,DF,getafe,valencia,1,90,0,0,0.0,0.0,0,0,0,33,93.9,0,0,0.0,0.0,0.0,3,2,3,0,1,1,1,0,5,1,1,0,19,111.0,57.0,2,1,2,33.3,25_26,3,29/08/2025,0,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Iglesias,DF,getafe,valencia,1,90,0,0,0.0,0.0,0,0,0,31,74.2,0,0,0.0,0.0,0.0,0,2,2,0,2,1,0,1,4,0,0,0,12,36.0,6.0,0,1,2,33.3,25_26,3,29/08/2025,0,"[{'entradas': [4, 45.0]}, {'faltas_cometidas': [7, 27.0]}, {'faltas_recibidas': [8, 33.0]}]"
David Soria,PT,getafe,valencia,1,90,0,0,0.0,0.0,0,0,0,24,45.8,0,0,3.0,25.0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,11,70.0,56.0,0,0,0,0.0,25_26,3,29/08/2025,0,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [10, 4.0]}, {'paradas': [4, 56.0]}]"
