player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Robin Le Normand,DF,real sociedad,girona,1,90,0,0,0.1,0.0,1,1,0,62,85.5,1,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,6,0,0,0,42,211.0,117.0,0,7,2,77.8,23_24,1,12/08/2023,1,"[{'amarillas': [4, 13.0]}]"
Igor Zubeldia,DF,real sociedad,girona,1,90,0,0,0.0,0.2,0,0,0,47,87.2,0,0,0.0,0.0,0.0,4,0,1,0,1,1,1,0,0,0,0,0,38,204.0,102.0,1,2,4,33.3,23_24,1,12/08/2023,1,"[{'amarillas': [7, 11.0]}, {'rojas': [10, 1.0]}]"
Hamari Traoré,DF,real sociedad,girona,1,73,0,0,0.0,0.1,0,0,0,34,79.4,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,17,42.0,9.0,0,1,0,100.0,23_24,1,12/08/2023,1,[]
Alex Sola,DF,real sociedad,girona,0,17,0,0,0.0,0.0,0,0,0,9,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,51.0,16.0,0,0,0,0.0,23_24,1,12/08/2023,1,[]
Álex Remiro,PT,real sociedad,girona,1,90,0,0,0.0,0.0,0,0,0,36,77.8,0,0,1.0,0.0,0.4,7,0,0,0,0,0,0,0,2,0,0,0,27,108.0,38.0,0,1,0,100.0,23_24,1,12/08/2023,1,"[{'minutos': [8, 3275.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [2, 15.0]}, {'save_pct': [3, 76.2]}]"
Cristhian Stuani,DT,girona,real sociedad,1,63,0,0,0.3,0.0,2,2,0,7,85.7,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,5,9.0,1.0,0,5,3,62.5,23_24,1,12/08/2023,0,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Artem Dovbyk,DT,girona,real sociedad,0,27,1,0,0.3,0.1,1,0,1,4,25.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,6,56.0,48.0,1,1,3,25.0,23_24,1,12/08/2023,0,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Yan Couto,MC,girona,real sociedad,1,63,0,0,0.0,0.0,1,1,0,23,52.2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2,1,1,24,156.0,69.0,2,0,1,0.0,23_24,1,12/08/2023,0,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
Pablo Torre,MC,girona,real sociedad,0,27,0,0,0.1,0.0,1,1,0,7,57.1,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,5,32.0,18.0,0,0,1,0.0,23_24,1,12/08/2023,0,"[{'apariciones_suplente': [6, 22.0]}]"
Viktor Tsyhankov,MC,girona,real sociedad,1,90,0,1,0.0,0.3,0,0,0,17,82.4,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,1,2,0,2,15,51.0,32.0,2,2,2,50.0,23_24,1,12/08/2023,0,"[{'corners': [10, 80.0]}]"
Yangel Herrera,MC,girona,real sociedad,1,85,0,0,0.0,0.0,0,0,0,29,82.8,0,0,0.0,0.0,0.0,5,5,3,0,1,1,0,1,0,2,2,0,19,76.0,35.0,0,2,1,66.7,23_24,1,12/08/2023,0,"[{'faltas_cometidas': [6, 65.0]}]"
Iván Martín,MC,girona,real sociedad,0,5,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,23_24,1,12/08/2023,0,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Sávio,MC,girona,real sociedad,1,63,0,0,0.0,0.1,0,0,0,22,90.9,0,0,0.0,0.0,0.0,3,0,1,0,1,2,0,2,0,2,0,1,24,132.0,51.0,1,0,1,0.0,23_24,1,12/08/2023,0,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Valery Fernández,MC,girona,real sociedad,0,27,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,10,82.0,32.0,1,0,0,0.0,23_24,1,12/08/2023,0,"[{'apariciones_suplente': [2, 25.0]}]"
Aleix García,MC,girona,real sociedad,1,90,0,0,0.0,0.0,0,0,0,57,86.0,0,0,0.0,0.0,0.0,4,0,2,0,2,1,1,0,1,0,0,0,32,150.0,28.0,0,1,1,50.0,23_24,1,12/08/2023,0,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Miguel Gutiérrez,DF,girona,real sociedad,1,90,0,0,0.0,0.0,0,0,0,38,86.8,1,0,0.0,0.0,0.0,1,1,2,0,1,1,0,1,3,2,0,0,18,79.0,26.0,0,2,0,100.0,23_24,1,12/08/2023,0,"[{'centros_area': [10, 19.0]}]"
Daley Blind,DF,girona,real sociedad,1,90,0,0,0.0,0.0,0,0,0,65,83.1,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,3,3,2,1,45,232.0,100.0,0,4,2,66.7,23_24,1,12/08/2023,0,"[{'pases_ultimo_tercio': [5, 256.0]}]"
David López,DF,girona,real sociedad,1,90,0,0,0.1,0.0,1,1,0,79,84.8,1,0,0.0,0.0,0.0,3,4,3,0,1,2,1,1,2,2,0,1,48,258.0,125.0,0,0,2,0.0,23_24,1,12/08/2023,0,"[{'pases_completados_pct': [3, 92.8]}]"
Arnau Martinez,DF,girona,real sociedad,1,89,0,0,0.0,0.4,0,0,0,57,94.7,1,0,0.0,0.0,0.0,6,4,4,0,2,0,0,0,0,0,0,0,31,233.0,120.0,2,0,0,0.0,23_24,1,12/08/2023,0,[]
Bernardo Espinosa,DF,girona,real sociedad,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,1,1,50.0,23_24,1,12/08/2023,0,[]
Paulo Gazzaniga,PT,girona,real sociedad,1,90,0,0,0.0,0.0,0,0,0,42,59.5,1,0,1.0,50.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,33,134.0,79.0,0,0,0,0.0,23_24,1,12/08/2023,0,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 12.0]}, {'paradas': [2, 121.0]}, {'save_pct': [5, 75.6]}]"
